Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
132360,Humanities,Senior,3.396,7.58,Copywriting/Drafting,Beginner,1,FALSE,11.82,3,Allowed_With_Citation,10,3.314,98.8,Medium
132361,Business,Junior,3.507,30.18,Debugging/Troubleshooting,Beginner,5,FALSE,6.77,2,Allowed_With_Citation,9,3.36,73.42,Low
132362,Medical,Junior,3.104,4.18,Summarizing_Reading,Beginner,5,FALSE,8.54,1,Allowed_With_Disclosure,4,3.157,42.06,Medium
132363,Humanities,Junior,3.115,6.85,Ideation,Intermediate,5,FALSE,19.19,5,Strict_Ban,3,3.546,69.42,Low
132364,Business,Senior,3.886,25.33,Copywriting/Drafting,,1,FALSE,4.46,1,Strict_Ban,7,3.12,99.54,High
132365,Humanities,Freshman,2.872,18.32,Summarizing_Reading,Advanced,4,FALSE,20.53,5,Allowed_With_Citation,10,3.478,61.86,Low
132366,Business,Senior,2.984,10.28,Debugging/Troubleshooting,Beginner,1,TRUE,14.46,5,Allowed_With_Citation,5,3.28,89.81,Low
132367,Business,Sophomore,3.015,2.69,Copywriting/Drafting,Beginner,2,TRUE,9.26,3,Strict_Ban,6,3.076,82.56,High
132368,Humanities,Senior,3.88,28.39,Copywriting/Drafting,Beginner,1,TRUE,12,3,Allowed_With_Disclosure,9,2.798,83.94,Medium
132369,STEM,Junior,2.409,25.74,Summarizing_Reading,Beginner,3,FALSE,10.74,2,Allowed_With_Citation,3,3.178,,High
132370,Humanities,Junior,3.529,5.22,Copywriting/Drafting,Beginner,4,FALSE,12.99,1,Allowed_With_Citation,1,3.196,56.38,Low
132371,STEM,Sophomore,3.188,11.97,Debugging/Troubleshooting,Beginner,4,TRUE,9.69,4,Allowed_With_Disclosure,3,3.375,69.72,Medium
132372,STEM,Senior,3.925,8.17,Summarizing_Reading,Intermediate,1,FALSE,14.63,1,Allowed_With_Disclosure,6,2.575,72.27,Low
132373,Medical,Junior,3.342,5.47,Summarizing_Reading,Intermediate,4,FALSE,10.55,5,Allowed_With_Disclosure,8,2.591,85.76,High
132374,Business,Senior,2.339,11.79,Debugging/Troubleshooting,Beginner,2,TRUE,14.02,3,Allowed_With_Citation,6,3.399,74.03,Low
132375,Humanities,Junior,3.845,6.67,Debugging/Troubleshooting,Intermediate,2,FALSE,9.22,2,Allowed_With_Disclosure,7,4,85.38,Medium
132376,Business,Sophomore,3.106,4.79,Debugging/Troubleshooting,Beginner,2,FALSE,8.76,5,Allowed_With_Disclosure,4,3.136,79.5,Medium
132377,Medical,Freshman,2.384,2.12,Summarizing_Reading,Intermediate,2,TRUE,17.09,5,Allowed_With_Disclosure,8,3.403,84.38,Medium
132378,STEM,Freshman,3.038,19.81,Ideation,Intermediate,4,FALSE,13.09,2,Strict_Ban,5,2.741,81.03,Medium
132379,Humanities,Junior,3.214,9.89,Copywriting/Drafting,Intermediate,3,FALSE,16.44,3,Allowed_With_Citation,10,2.548,56.64,Medium
132380,Business,Junior,2.78,9.4,Copywriting/Drafting,Intermediate,3,TRUE,9.97,1,Allowed_With_Disclosure,7,3.754,54.62,Medium
132381,Medical,Senior,2.587,2.27,Copywriting/Drafting,Intermediate,3,FALSE,11.71,1,Allowed_With_Citation,2,3.158,92.53,Low
132382,STEM,Freshman,3.319,14.01,Debugging/Troubleshooting,Intermediate,2,FALSE,11.14,3,Allowed_With_Disclosure,5,3.183,50.08,Low
132383,STEM,Senior,2.702,5.96,Summarizing_Reading,Beginner,5,TRUE,6.57,1,Strict_Ban,7,3.269,62.41,Medium
132384,Business,Junior,2.79,7.22,Summarizing_Reading,Beginner,5,FALSE,12.21,3,Allowed_With_Disclosure,6,2.37,79.49,Medium
132385,STEM,Freshman,3.743,22.96,Summarizing_Reading,Beginner,2,FALSE,8.8,5,Allowed_With_Disclosure,3,3.833,71.5,Low
132386,Medical,Senior,3.068,19.42,Copywriting/Drafting,Advanced,2,TRUE,12.84,1,Allowed_With_Disclosure,2,2.925,86.66,Medium
132387,STEM,Junior,,6.3,Ideation,Intermediate,5,FALSE,18.98,5,Allowed_With_Disclosure,6,3.286,55.3,Medium
132388,Humanities,Senior,2.842,1.54,Debugging/Troubleshooting,Beginner,5,FALSE,16.27,4,Strict_Ban,2,2.958,65.03,Low
132389,Humanities,Senior,3.354,10.86,Ideation,Advanced,3,TRUE,8.09,1,Allowed_With_Citation,9,3.836,81.37,Low
132390,Business,Junior,3.369,8.28,Ideation,Beginner,1,FALSE,10.61,3,Allowed_With_Disclosure,6,3.245,80.36,Low
132391,Medical,Senior,3.466,7.21,Copywriting/Drafting,Intermediate,1,FALSE,16.85,2,Allowed_With_Disclosure,6,2.947,77.81,Low
132392,STEM,Senior,3.522,19.32,Summarizing_Reading,Intermediate,2,FALSE,16.85,1,Strict_Ban,2,2.439,78.14,Low
132393,STEM,Freshman,3.333,15.77,Ideation,Intermediate,2,TRUE,13.33,2,Allowed_With_Disclosure,10,3.7,97.3,Medium
132394,STEM,Senior,3.443,4.64,Debugging/Troubleshooting,Advanced,1,TRUE,10.19,5,Allowed_With_Citation,8,3.53,67.16,Medium
132395,Humanities,Sophomore,3.01,20.72,Copywriting/Drafting,Intermediate,5,FALSE,11.22,5,Strict_Ban,2,2.688,84.22,High
132396,Medical,Junior,2.753,12.03,Ideation,Advanced,1,TRUE,16.71,2,Allowed_With_Citation,8,3.42,76.5,Low
132397,STEM,Senior,3.743,10.07,Ideation,Beginner,4,TRUE,7.64,4,Allowed_With_Citation,6,3.199,60.34,Low
132398,Business,Junior,3.552,15.2,Debugging/Troubleshooting,Beginner,2,FALSE,8.76,3,Allowed_With_Disclosure,10,3.592,82.57,High
132399,Medical,Sophomore,3.087,10.42,Summarizing_Reading,Beginner,1,FALSE,13.89,5,Allowed_With_Citation,4,3.274,77.11,High
132400,Medical,Junior,2.934,14.48,Summarizing_Reading,Advanced,3,FALSE,11.52,4,Allowed_With_Disclosure,9,2.831,68.95,Low
132401,STEM,Sophomore,4,16.13,Summarizing_Reading,Intermediate,1,FALSE,13.38,5,Allowed_With_Citation,7,3.149,94.82,Medium
132402,Humanities,Sophomore,2.838,10.71,Summarizing_Reading,Intermediate,3,TRUE,10.48,1,Strict_Ban,6,3.545,62.84,Medium
132403,Medical,Freshman,3.291,10.14,Copywriting/Drafting,Beginner,4,FALSE,12.31,2,Allowed_With_Disclosure,9,2.323,80.88,Low
132404,Business,Sophomore,2.932,3.68,Debugging/Troubleshooting,Intermediate,3,FALSE,6.49,4,Allowed_With_Disclosure,7,3.506,76.41,Low
132405,Medical,Freshman,3.036,9.01,Ideation,Intermediate,4,FALSE,9.64,3,Strict_Ban,7,3.073,71.05,Medium
132406,Humanities,Senior,2.9,3.46,Debugging/Troubleshooting,Intermediate,2,FALSE,14.81,5,Allowed_With_Disclosure,7,3.01,96.9,Medium
132407,Business,Freshman,2.334,14.37,Ideation,Intermediate,5,FALSE,8.24,3,Strict_Ban,3,4,70.63,Low
132408,Humanities,Freshman,3.356,11.32,Debugging/Troubleshooting,Intermediate,3,TRUE,15.54,5,Strict_Ban,2,4,83.58,Low
132409,STEM,Senior,3.463,15.1,Copywriting/Drafting,Intermediate,3,FALSE,13.61,2,Allowed_With_Disclosure,5,3.6,42.76,High
132410,Medical,Junior,2.934,2.71,Debugging/Troubleshooting,Beginner,5,FALSE,16.07,4,Allowed_With_Disclosure,5,3.487,81.29,Low
132411,Business,Junior,4,4.83,Debugging/Troubleshooting,Beginner,5,FALSE,18.93,1,Allowed_With_Disclosure,1,3.604,82.72,Low
132412,Humanities,Senior,3.313,26.91,Copywriting/Drafting,Beginner,3,FALSE,9.12,3,Allowed_With_Citation,5,3.75,69.2,Low
132413,STEM,Sophomore,3.267,6.75,Debugging/Troubleshooting,Beginner,3,TRUE,14.61,5,Allowed_With_Disclosure,9,2.516,79.25,Medium
132414,Business,Freshman,3.355,7.14,Debugging/Troubleshooting,Beginner,2,FALSE,5.45,3,Allowed_With_Citation,6,3.21,94.39,Low
132415,Medical,Junior,2.963,9.1,Ideation,Intermediate,2,TRUE,11.98,2,Strict_Ban,10,2.671,100,High
132416,Medical,Junior,2.809,11.11,Debugging/Troubleshooting,Advanced,1,FALSE,5.67,3,Allowed_With_Disclosure,2,3.674,48.28,Low
132417,Humanities,Sophomore,2.895,8.66,Ideation,Intermediate,3,FALSE,13.67,2,Allowed_With_Disclosure,10,3.508,82.17,Low
132418,Business,Junior,2.982,8.42,Debugging/Troubleshooting,Intermediate,5,TRUE,,1,Allowed_With_Disclosure,1,3.469,95.12,Medium
132419,STEM,Junior,3.424,15.47,Summarizing_Reading,Intermediate,2,TRUE,12.26,3,Allowed_With_Citation,6,3.336,69.16,Medium
132420,STEM,Junior,3.049,11.93,Ideation,Advanced,5,TRUE,13.26,5,Strict_Ban,4,2.909,70.7,High
132421,STEM,Senior,3.447,9.14,Debugging/Troubleshooting,Advanced,3,FALSE,11.33,1,Allowed_With_Disclosure,2,2.859,77.51,Low
132422,Humanities,Junior,2.695,22.2,Summarizing_Reading,Intermediate,1,TRUE,13.71,1,Allowed_With_Disclosure,9,3.739,100,Medium
132423,STEM,Junior,2.942,7.62,Copywriting/Drafting,Intermediate,2,TRUE,10.69,5,Allowed_With_Citation,7,3.786,54.98,Low
132424,Business,Senior,2.915,11.74,Ideation,Beginner,3,FALSE,11.2,5,Allowed_With_Disclosure,6,2.972,70.52,Medium
132425,Humanities,Junior,1.673,14.76,Summarizing_Reading,Advanced,2,FALSE,15.82,5,Allowed_With_Disclosure,5,3.081,47.46,High
132426,Medical,Sophomore,3.017,,Copywriting/Drafting,Beginner,3,FALSE,18.86,4,Allowed_With_Citation,5,3.235,65.99,Medium
132427,Humanities,Freshman,2.785,9.28,COPYWRITING/DRAFTING,Intermediate,4,FALSE,17.05,1,Allowed_With_Citation,1,3.384,67.13,Low
132428,Humanities,Senior,3.383,8.58,Copywriting/Drafting,Beginner,1,FALSE,9.51,5,Allowed_With_Citation,2,2.761,75.66,Low
132429,Humanities,Senior,3.493,5.4,Ideation,Advanced,1,TRUE,7.37,3,Strict_Ban,10,2.978,80.87,Medium
132430,Business,Junior,2.64,26.92,Debugging/Troubleshooting,Beginner,3,FALSE,7.71,2,Allowed_With_Disclosure,8,2.324,68.2,Low
132431,Medical,Freshman,3.102,12.94,Ideation,Beginner,5,FALSE,8.98,3,Allowed_With_Citation,6,3.637,89.83,Low
132432,Medical,Sophomore,2.688,9.83,Summarizing_Reading,Intermediate,4,TRUE,13.82,4,Allowed_With_Citation,9,3.218,85.89,Low
132433,Humanities,Sophomore,3.33,10.84,Summarizing_Reading,Intermediate,4,FALSE,7.11,5,Allowed_With_Citation,2,3.068,82.31,High
132434,Humanities,Freshman,2.925,15.46,Debugging/Troubleshooting,Intermediate,3,TRUE,18.92,5,Allowed_With_Citation,8,2.574,,Low
132435,Humanities,Freshman,2.986,2.83,Debugging/Troubleshooting,Advanced,1,FALSE,7.97,3,Allowed_With_Citation,9,2.835,55.18,High
132436,Business,Sophomore,3.113,15.09,Copywriting/Drafting,Beginner,5,TRUE,10.44,1,Allowed_With_Disclosure,7,3.83,79.69,Low
132437,BUSINESS,Junior,3.314,6.33,Copywriting/Drafting,Intermediate,1,TRUE,6.49,1,Strict_Ban,5,3.127,93.34,High
132438,STEM,Freshman,3.222,19.12,Debugging/Troubleshooting,Beginner,4,FALSE,5.59,4,Allowed_With_Citation,2,3.985,94.06,High
132439,Medical,Freshman,3.357,17.31,Ideation,Advanced,5,FALSE,6.25,1,Allowed_With_Citation,8,3.518,74.59,High
132440,STEM,Junior,3.488,3.44,Ideation,Intermediate,3,FALSE,12.09,1,Allowed_With_Disclosure,2,2.759,100,Medium
132441,STEM,Senior,3.147,10.83,Ideation,Beginner,1,TRUE,10.48,2,Strict_Ban,6,2.805,84.2,Low
132442,Humanities,Freshman,2.786,2.51,Ideation,Intermediate,1,FALSE,15.32,2,Strict_Ban,3,3.374,95.66,Low
132443,Business,Junior,2.559,2.16,Ideation,Intermediate,1,FALSE,10.18,2,Allowed_With_Citation,4,4,79.42,Low
132444,STEM,Sophomore,2.895,5.9,Copywriting/Drafting,Intermediate,3,TRUE,8.37,1,Allowed_With_Disclosure,10,3.115,66.25,Medium
132445,STEM,Senior,3.29,9.61,Summarizing_Reading,Intermediate,2,TRUE,13.16,5,Allowed_With_Disclosure,6,2.9,67.88,High
132446,STEM,Freshman,2.647,4.28,Ideation,Advanced,2,FALSE,13.6,5,Allowed_With_Citation,5,2.831,66.14,Medium
132447,Humanities, Junior ,,7.57,Debugging/Troubleshooting,Beginner,3,TRUE,,3,Allowed_With_Citation,9,3.437,74.43,Medium
132448,Humanities,Senior,2.78,1.9,Copywriting/Drafting,Beginner,2,FALSE,16.63,1,Strict_Ban,6,3.431,65.54,Low
132449,Business,Junior,3.155,9.03,Ideation,Advanced,5,FALSE,3.54,2,Allowed_With_Citation,10,3.48,73.12,Low
132450,STEM,Sophomore,3.791,6.45,Summarizing_Reading,Beginner,5,FALSE,12.03,1,Allowed_With_Citation,5,3.977,93.37,Low
132451,STEM,Freshman,3.127,5.16,Debugging/Troubleshooting,Intermediate,2,TRUE,6.42,1,Allowed_With_Citation,10,2.59,87.58,Low
132452,Business,Junior,2.763,3.89,Summarizing_Reading,Beginner,4,FALSE,15.89,2,Strict_Ban,6,1.897,94.92,Medium
132453,Business,Freshman,2.196,6.66,Summarizing_Reading,Intermediate,5,FALSE,15.68,4,Allowed_With_Citation,4,3.406,100,Medium
132454,Business,Junior,3.362,,Summarizing_Reading,Intermediate,4,FALSE,11.7,2,Strict_Ban,8,2.743,82.83,Low
132455,Medical,Freshman,3.324,4.27,Debugging/Troubleshooting,Beginner,1,FALSE,9.77,2,Allowed_With_Disclosure,8,4,95.03,Low
132456,Business,Freshman,3.43,5.27,Summarizing_Reading,Advanced,1,FALSE,6.42,1,Allowed_With_Disclosure,5,3.283,,High
132457,Humanities,Senior,3.245,12.32,Debugging/Troubleshooting,Intermediate,4,TRUE,8.11,5,Strict_Ban,3,2.504,61.82,Medium
132458,Medical,Junior,2.985,2.94,Summarizing_Reading,Beginner,3,FALSE,13.04,3,Allowed_With_Citation,3,3.107,64.44,Low
132459,Business,Junior,2.885,,Ideation,Advanced,4,FALSE,18.25,2,Allowed_With_Disclosure,4,2.912,83.79,Medium
132460,Humanities,Freshman,3.217,17.39,Summarizing_Reading,Intermediate,5,FALSE,6.25,4,Strict_Ban,4,3.07,53.34,Low
132461,Business,Freshman,3.596,13.01,Debugging/Troubleshooting,Advanced,3,FALSE,11.1,1,Allowed_With_Citation,10,3.323,81.11,Low
132462,Business,Senior,2.016,4.74,Ideation,Beginner,1,TRUE,15.84,4,Allowed_With_Citation,7,2.666,59.99,Medium
132463,Medical,Sophomore,3.575,13.18,Debugging/Troubleshooting,Beginner,1,TRUE,17.93,2,Strict_Ban,5,3.455,66.97,Medium
132464,Humanities,Junior,3.084,3.45,Debugging/Troubleshooting,Advanced,2,FALSE,19.73,4,Strict_Ban,2,4,75.9,Medium
132465,STEM,Freshman,3.133,10.88,Ideation,Advanced,2,TRUE,16.58,3,Allowed_With_Citation,6,3.554,86.18,High
132466,Business,Senior,3.478,9.21,Ideation,Beginner,1,FALSE,10.57,3,Strict_Ban,2,3.157,81.58,Medium
132467,Medical,Freshman,3.132,5.16,Copywriting/Drafting,Beginner,4,TRUE,8.11,4,Allowed_With_Disclosure,8,3.393,73.5,Medium
132468,Humanities,Junior,3.29,4.9,Summarizing_Reading,Advanced,5,TRUE,16.03,3,Allowed_With_Citation,5,2.595,58.23,Medium
132469,Business,Senior,2.546,9.58,Copywriting/Drafting,Intermediate,2,FALSE,19.08,3,Strict_Ban,5,3.422,57.9,Medium
132470,STEM,Senior,3.089,7.61,Summarizing_Reading,Intermediate,4,TRUE,8.69,3,Allowed_With_Citation,10,2.907,78.26,Medium
132471,Humanities,Freshman,3.403,2.23,Debugging/Troubleshooting,Advanced,1,TRUE,2.74,2,Strict_Ban,10,3.819,89.56,Low
132472,Humanities,Freshman,3.043,10.11,Ideation,Beginner,5,FALSE,14.27,5,Strict_Ban,5,4,29.71,Medium
132473,Medical,Sophomore,3.067,25.68,Debugging/Troubleshooting,Advanced,2,FALSE,14.65,2,Strict_Ban,9,3.64,100,Medium
132474,Business,Sophomore,3.266,4.87,Summarizing_Reading,Beginner,2,TRUE,8.01,4,Allowed_With_Disclosure,1,4,99.98,Low
132475,Business,Junior,3.372,6.62,Copywriting/Drafting,Intermediate,3,TRUE,8.21,2,Allowed_With_Citation,5,3.457,85.03,High
132476,Humanities,Junior,3.809,12.36,Copywriting/Drafting,Beginner,1,FALSE,10.55,1,Strict_Ban,6,2.734,80.53,Low
132477,Business,Senior,3.376,8.82,Debugging/Troubleshooting,Advanced,5,FALSE,16.53,3,Allowed_With_Disclosure,7,3.893,74.05,High
132478,Humanities,Junior,3.741,1.02,Summarizing_Reading,Intermediate,4,FALSE,13.77,3,Allowed_With_Disclosure,5,3.812,74.71,Unknown
132479,STEM,Sophomore,3.161,8.3,Summarizing_Reading,Intermediate,5,FALSE,15.62,1,Strict_Ban,7,3.698,84.74,Medium
132480,Medical,Sophomore,2.253,4.78,Ideation,Advanced,2,FALSE,17.28,1,Allowed_With_Disclosure,7,3.088,90.39,Medium
132481,Business,Sophomore,3.029,4,Summarizing_Reading,Advanced,4,FALSE,15.18,2,Allowed_With_Disclosure,7,3.565,86.04,High
132482,Business,Freshman,2.876,8.69,Debugging/Troubleshooting,Beginner,5,TRUE,9.46,2,Strict_Ban,6,3.592,84.18,High
132483,Medical,Sophomore,3.175,8.5,Summarizing_Reading,Beginner,2,FALSE,13.7,5,Allowed_With_Citation,7,3.605,50.32,Low
132484,STEM,Sophomore,3.072,25.99,Ideation,Intermediate,5,FALSE,5.59,2,Strict_Ban,5,2.965,79.82,Medium
132485,STEM,Junior,3.305,9.05,Debugging/Troubleshooting,Beginner,4,TRUE,13.7,2,Allowed_With_Citation,3,2.757,72.43,Medium
132486,STEM,Sophomore,2.932,8.49,Summarizing_Reading,Advanced,1,FALSE,14.78,4,Allowed_With_Citation,7,3.176,55.61,Medium
132487,STEM,Sophomore,3.286,3.45,Debugging/Troubleshooting,Intermediate,1,FALSE,15.96,4,Strict_Ban,5,4,71.76,Low
132488,STEM,Freshman,3.348,13.68,Summarizing_Reading,Advanced,1,TRUE,10.35,1,Strict_Ban,10,2.995,75.87,Low
132489,Humanities,Sophomore,3.214,3.33,Debugging/Troubleshooting,Beginner,3,TRUE,10,3,Strict_Ban,8,3.195,142.6121228,High
132490,Business,Junior,2.615,10.41,Copywriting/Drafting,Advanced,3,TRUE,11.62,4,Allowed_With_Citation,2,3.134,74.22,High
132491,Business,Freshman,3.558,7.07,Debugging/Troubleshooting,Advanced,2,TRUE,10.42,5,Allowed_With_Citation,9,3.606,40.84,Medium
132492,Business,Senior,3.448,8.53,Ideation,Advanced,5,FALSE,12.13,2,Allowed_With_Citation,8,3.44,,Medium
132493,Humanities,Sophomore,3.123,16.85,Summarizing_Reading,Beginner,3,FALSE,11.56,4,Allowed_With_Citation,6,3.571,62.31,Medium
132494,Medical,Sophomore,2.476,4.88,Debugging/Troubleshooting,Beginner,1,FALSE,12.06,1,Strict_Ban,3,2.644,86.03,Low
132495,STEM,Sophomore,3.321,15.45,Summarizing_Reading,Beginner,3,FALSE,5.23,2,Allowed_With_Citation,5,3.459,71.68,Low
132496,Medical,Senior,2.989,14.64,Debugging/Troubleshooting,Intermediate,4,FALSE,70.24563006,3,Allowed_With_Disclosure,2,3.036,59.74,Low
132497,STEM,Freshman,2.98,0.46,Copywriting/Drafting,Beginner,4,FALSE,15.44,4,Strict_Ban,10,3.306,88.32,Low
132498,STEM,Freshman,3.169,15.44,IDEATION,Intermediate,4,FALSE,12.72,1,Allowed_With_Citation,9,3.088,89.15,High
132499,Medical,Sophomore,3.782,9.63,DEBUGGING/TROUBLESHOOTING,Intermediate,1,TRUE,13.86,4,Allowed_With_Citation,10,3.365,60.33,High
132500,Business,Senior,3.259,9.54,Summarizing_Reading,Advanced,4,FALSE,15.46,3,Strict_Ban,10,3.596,81.18,High
132501,Humanities,Junior,3.156,10.64,Debugging/Troubleshooting,Intermediate,3,FALSE,12.37,3,Allowed_With_Citation,4,2.819,70.87,Medium
132502,Medical,Senior,2.991,30.14,Copywriting/Drafting,Intermediate,1,FALSE,12.45,4,Allowed_With_Disclosure,7,3.203,77.13,Low
132503,Business,Sophomore,3.212,8.87,Ideation,Intermediate,5,TRUE,9.16,5,Strict_Ban,9,3.422,65.97,Low
132504,STEM,Senior,3.2,3.12,Ideation,Beginner,5,TRUE,12.22,5,Allowed_With_Citation,5,3.423,61.31,Medium
132505,Business,Freshman,3.441,15.88,Ideation,Beginner,1,FALSE,5.82,5,Allowed_With_Disclosure,5,2.974,96.91,Low
132506,STEM,Freshman,2.987,16.43,Ideation,Beginner,2,FALSE,10.29,3,Allowed_With_Disclosure,8,2.545,85.22,Low
132507,STEM,Freshman,2.875,4.49,Ideation,Advanced,2,FALSE,12.48,2,Allowed_With_Citation,2,2.732,54.46,Low
132508,Business,Junior,3.023,8.64,Copywriting/Drafting,Intermediate,4,TRUE,12.52,3,Allowed_With_Citation,10,2.182,83.52,Low
132509,STEM,Senior,3.165,2.47,Debugging/Troubleshooting,Beginner,3,FALSE,10.42,5,Allowed_With_Citation,8,3.126,83.52,Low
132510,Humanities,Sophomore,3.192,6.71,Copywriting/Drafting,Beginner,1,FALSE,10.56,1,Allowed_With_Disclosure,9,3.553,71.96,Medium
132511,Business,Sophomore,3.196,3.22,Debugging/Troubleshooting,Intermediate,2,TRUE,11.61,2,Allowed_With_Citation,1,4,96.94,Low
132512,Medical,Freshman,2.804,16.45,Debugging/Troubleshooting,Beginner,2,FALSE,16.83,5,Allowed_With_Citation,9,3.524,66.71,Medium
132513,STEM,Sophomore,3.166,13.35,Debugging/Troubleshooting,Advanced,5,FALSE,12.41,2,Strict_Ban,2,3.321,86.52,Medium
132514,STEM,Junior,3.473,3.29,Summarizing_Reading,Intermediate,4,FALSE,13.08,3,Allowed_With_Disclosure,1,3.59,93.87,Medium
132515,Humanities,Senior,3.709,23.09,Summarizing_Reading,Advanced,5,TRUE,11.16,4,Allowed_With_Disclosure,4,4,77.97,Low
132516,Humanities,Junior,3.594,6.64,Ideation,Beginner,2,FALSE,17.75,2,Strict_Ban,7,3.744,60.72,Low
132517,Medical,Senior,3.176,31.9,Debugging/Troubleshooting,Beginner,3,TRUE,6.95,5,Allowed_With_Citation,5,3.42,75.18,Low
132518,STEM,Senior,3.137,6.31,Debugging/Troubleshooting,Beginner,5,TRUE,11.15,5,Allowed_With_Citation,6,3.676,93.54,High
132519,Medical,Senior,3.697,5.42,Copywriting/Drafting,Advanced,2,TRUE,10.94,1,Allowed_With_Citation,3,3.49,100,Low
132520,Medical,Sophomore,3.156,2.92,Ideation,Intermediate,1,FALSE,5.54,5,Allowed_With_Disclosure,10,3.749,75.83,Medium
132521,STEM, Sophomore ,,12.92,Copywriting/Drafting,,3,FALSE,9.88,3,Allowed_With_Citation,5,2.307,48.15,Medium
132522,Medical,Sophomore,3.188,13.33,Ideation,Advanced,2,FALSE,6.96,2,Allowed_With_Disclosure,2,3.043,78.47,Medium
132523,Medical,Sophomore,2.24,13.05,Ideation,Advanced,1,FALSE,17.85,3,Allowed_With_Disclosure,1,3.126,61.2,Medium
132524,Humanities,Sophomore,3.466,19.74,Copywriting/Drafting,Beginner,3,FALSE,17.65,5,Strict_Ban,4,2.839,48.4,Low
132525,Humanities,Sophomore,3.587,0.78,Debugging/Troubleshooting,Beginner,3,FALSE,8.79,5,Allowed_With_Disclosure,5,2.156,,Low
132526,Medical,Freshman,3.069,7.55,Debugging/Troubleshooting,Beginner,2,FALSE,13.04,5,Allowed_With_Disclosure,3,2.921,67.09,Low
132527,STEM,Freshman,2.737,6.51,Summarizing_Reading,Intermediate,2,TRUE,9.39,2,Allowed_With_Disclosure,6,3.266,92.32,Medium
132528,Humanities,Freshman,3.809,18.8,Debugging/Troubleshooting,Beginner,1,FALSE,9.91,4,Allowed_With_Citation,10,3.372,94.43,Low
132529,Medical,Junior,3.142,10.26,Debugging/Troubleshooting,Intermediate,4,FALSE,8.45,5,Strict_Ban,6,3.302,66.51,Low
132530,Business,Junior,3.062,3.7,Debugging/Troubleshooting,Intermediate,3,FALSE,14.77,4,Allowed_With_Disclosure,4,3.697,64.24,Low
132531,Business,Junior,3.38,13.49,Copywriting/Drafting,Intermediate,5,TRUE,8.07,3,Allowed_With_Citation,2,3.184,82.77,Medium
132532,Medical,Senior,4,17.46,Debugging/Troubleshooting,Beginner,1,TRUE,9.6,4,Allowed_With_Citation,8,2.731,95.53,High
132533,Business,Senior,3.394,26.32,Copywriting/Drafting,Beginner,4,TRUE,18.29,1,Allowed_With_Disclosure,6,2.457,66.65,Low
132534,Humanities,Junior,3.271,4.78,Copywriting/Drafting,Intermediate,1,TRUE,9.37,5,Strict_Ban,8,3.128,71.32,Medium
132535,STEM,Freshman,3.228,6.66,Copywriting/Drafting,Beginner,3,FALSE,15.54,3,Strict_Ban,10,3.484,74.03,High
132536,Medical,Sophomore,3.862,4.81,Debugging/Troubleshooting,Intermediate,1,FALSE,12.5,1,Allowed_With_Citation,8,2.984,78.6,Medium
132537,Humanities,Sophomore,3.411,19.74,Summarizing_Reading,Beginner,2,TRUE,14.6,5,Allowed_With_Citation,8,3.19,79.91,Medium
132538,STEM,Sophomore,3.546,7.97,Copywriting/Drafting,Beginner,5,FALSE,11.55,5,Allowed_With_Disclosure,10,3.026,74.64,High
132539,Business,Senior,3.322,8.61,Summarizing_Reading,Intermediate,3,FALSE,15.1,5,Allowed_With_Disclosure,9,2.748,100,Low
132540,Business,Junior,3.414,4.9,Ideation,Intermediate,4,FALSE,5.31,5,Strict_Ban,2,3.252,58.1,Low
132541,Business,Freshman,3.089,7.25,Summarizing_Reading,Beginner,5,FALSE,1.03,1,Allowed_With_Citation,7,3.568,72.98,Low
132542,Business,Sophomore,3.268,5.56,Copywriting/Drafting,Intermediate,1,FALSE,12.39,5,Allowed_With_Citation,4,2.523,91.9,Low
132543,Humanities,Junior,2.926,13.34,Ideation,Intermediate,5,FALSE,13.04,4,Strict_Ban,3,3.239,67.92,Low
132544,Humanities,Junior,2.997,4.61,Summarizing_Reading,Beginner,1,FALSE,12.59,2,Allowed_With_Disclosure,3,3.063,57.37,Medium
132545,STEM,Senior,3.396,2.18,Copywriting/Drafting,Beginner,1,FALSE,10.68,3,Strict_Ban,9,3.219,79.58,Low
132546,Medical,Senior,2.919,10.42,Summarizing_Reading,Beginner,1,FALSE,19.13,5,Allowed_With_Disclosure,7,2.142,68.03,High
132547,STEM,Senior,3.252,6.44,Copywriting/Drafting,Beginner,5,FALSE,12.79,5,Allowed_With_Citation,2,2.742,78.34,Low
132548,Medical,Senior,3.053,9.67,Summarizing_Reading,Intermediate,5,FALSE,9.68,4,Allowed_With_Citation,6,3.336,60.38,High
